Gathanji Dispensary,Level 2,Dispensary,Muranga,Gatanga,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Mwingi Medicare Centre,Level 3,Medical Center,Kitui,Mwingi Central,Operational,"Infection Prevention and control to mitigate HIV infection in the work place, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV, HIV Counselling & Testing"
Ng'ong'a Dispensary,Level 2,Dispensary,Migori,Awendo,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Siruti Dispensary,Level 2,Dispensary,Migori,Awendo,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Angaga Dispensary,Level 2,Dispensary,Migori,Awendo,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kaiani Dispensary,Level 2,Dispensary,Machakos,Mwala,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Parua Dispensary,Level 2,Dispensary,West Pokot,KIPKOMO,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention"
Chesupet Dispensary,Level 2,Dispensary,West Pokot,Pokot South,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention"
Wakor Dispensary,Level 2,Dispensary,West Pokot,Pokot Central,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
St. Monica Medical Clinic,Level 2,Medical Clinic,Nakuru,Nakuru North,Closed,HIV Counselling & Testing
Kapsait Dispensary (Pokot South),Level 2,Dispensary,West Pokot,Pokot South,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention"
Mokoyon Dispensary,Level 2,Dispensary,West Pokot,Pokot South,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention"
Ombo Kowiti Dispensary,Level 2,Dispensary,Migori,Uriri,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Koloo Dispensary,Level 2,Dispensary,Migori,Uriri,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Muruku Dispensary,Level 2,Dispensary,Laikipia,Laikipia West,Operational,"HIV Counselling & Testing, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Segera Mission Dispensary,Level 3,HEALTH CENTRE,Laikipia,Laikipia North,Operational,"Nutrition assessment ,counselling and support ( The NACS process) for PLHIVs, HIV Counselling & Testing, HEI - HIV exposed infants, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kimuri Dispensary,Level 2,Dispensary,Trans Nzoia,Cherangany,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, HEI - HIV exposed infants, Infection Prevention and control to mitigate HIV infection in the work place, Management of Sexually Transmitted Illness (STI), EMTCT-Elimination of Mother to Child  Transmission of HIV"
Sitatunga Dispensary,Level 2,Dispensary,Trans Nzoia,Cherangany,Operational,"HIV Counselling & Testing, HEI - HIV exposed infants, ARV for PREP, Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Menegai Medical Clinic,Level 2,Medical Clinic,Nakuru,Nakuru North,Operational,HIV Counselling & Testing
Kapkomoi Dispensary,Level 2,Dispensary,Baringo,Baringo Central,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Chesongo Dispensary,Level 2,Dispensary,Baringo,Baringo Central,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Alikune Dispensary,Level 2,Dispensary,Garissa,Dadaab,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Bulla Mzuri Dispensary,Level 2,Dispensary,Garissa,Garissa,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kuno Dispensary,Level 2,Dispensary,Garissa,Balambala,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Abdisamad Dispensary,Level 2,Dispensary,Garissa,Balambala,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kyalilini Dispensary,Level 2,Dispensary,Kitui,Kitui Central,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kiraone Dispensary,Level 2,Dispensary,Meru,Igembe South,Operational,"Infection Prevention and control to mitigate HIV infection in the work place, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Zombe Catholic Dispensary,Level 2,Dispensary,Kitui,Kitui East,Operational,"HIV Counselling & Testing, EMTCT-Elimination of Mother to Child  Transmission of HIV"
St Joseph Kavisuni Health Centre,Level 3,Basic Health Centre,Kitui,Kitui Rural,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kanzau Dispensary,Level 2,Dispensary,Kitui,Kitui Rural,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Syathani Dispensary (Kyathani),Level 2,Dispensary,Kitui,Kitui West,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention"
Nzangathi Health Centre,Level 3,Basic Health Centre,Kitui,Kitui East,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Nyansabakwa Health Centre,Level 3,Basic Health Centre,Nyamira,Nyamira,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, HEI - HIV exposed infants, Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kiang'inda Health Centre,Level 3,Basic Health Centre,Nyamira,Nyamira,Operational,"Nutrition assessment ,counselling and support ( The NACS process) for PLHIVs, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention"
Nyangweta Health Centre,Level 3,Basic Health Centre,Nyamira,Nyamira,Operational,"HIV risk reduction services for prioity populations and geographies, HEI - HIV exposed infants, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Asumbi Annex Dispensary,Level 2,Dispensary,Homa Bay,Homa Bay Town,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place"
Nyalkinyi Health Centre,Level 3,Basic Health Centre,Homa Bay,Homa Bay Town,Operational,"Nutrition assessment ,counselling and support ( The NACS process) for PLHIVs, HIV Counselling & Testing, HEI - HIV exposed infants, Infection Prevention and control to mitigate HIV infection in the work place, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Oneno Health Centre,Level 3,Basic Health Centre,Homa Bay,Rangwe,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Motonto Health Centre,Level 3,Basic Health Centre,Kisii,Bobasi,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Emusire Sub County Hospital,Level 4,Primary care hospitals,Vihiga,Emuhaya,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Eburi Dispensary,Level 2,Dispensary,Kisii,South Mugirango,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Bokimai Dispensary,Level 2,Dispensary,Kisii,South Mugirango,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Openda Dispensary,Level 2,Dispensary,Kisii,South Mugirango,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Katipanga Dispensary,Level 2,Dispensary,Muranga,muranga south,Operational,"HIV risk reduction services for prioity populations and geographies, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Mbuini Dispensary,Level 2,Dispensary,Makueni,Kaiti,Operational,"Nutrition assessment ,counselling and support ( The NACS process) for PLHIVs, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, HEI - HIV exposed infants, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kyau Dispensary,Level 2,Dispensary,Makueni,Kaiti,Operational,"HIV Counselling & Testing, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Yekanga Dispensary,Level 2,Dispensary,Makueni,Makueni,Operational,"HIV Counselling & Testing, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kambimawe Dispensary,Level 2,Dispensary,Makueni,Makueni,Operational,"HIV Counselling & Testing, HEI - HIV exposed infants, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kaia Dispensary,Level 2,Dispensary,Makueni,Kaiti,Operational,"HIV Counselling & Testing, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kee Health Centre,Level 3,Basic Health Centre,Makueni,Kaiti,Operational,"HIV Counselling & Testing, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kithuni Dispensary,Level 2,Dispensary,Makueni,Kaiti,Operational,"HIV Counselling & Testing, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Ikalyoni Dispensary,Level 2,Dispensary,Makueni,Kaiti,Operational,"HIV Counselling & Testing, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Itithini Dispensary,Level 2,Dispensary,Makueni,Kaiti,Operational,"HIV Counselling & Testing, EMTCT-Elimination of Mother to Child  Transmission of HIV"
